id,url,scan_date,malicious,malware_family,source,confidence
1276,http://portal1898.org/reset,2025-06-14,False,,external_api,0.18
1277,http://malicious8659.info/home,2026-04-05,False,,external_api,0.18
1278,http://login7098.net/home,2023-12-16,False,,virustotal,0.49
1279,http://suspicious9778.net/download/4612,2025-11-14,False,,internal_scan,0.1
1280,http://portal8327.org/login/7700,2023-11-19,True,Locky,virustotal,0.91
1281,http://service1806.info/login,2024-03-10,False,,virustotal,0.48
1282,http://suspicious8626.com/home,2023-12-15,True,Locky,virustotal,0.98
1283,http://accounts8470.com/download,2023-11-18,False,,external_api,0.03
1284,http://secure3963.net/user,2023-10-27,False,,virustotal,0.3
1285,http://service3633.net/home/6388,2023-09-28,False,,internal_scan,0.37
1286,http://update5626.net/reset,2024-03-23,False,,internal_scan,0.0
1287,http://malicious4721.net/login/474,2025-12-09,True,TrickBot,external_api,0.86
1288,http://portal6484.net/download,2024-09-28,False,,internal_scan,0.56
1289,http://update3195.com/home,2025-01-06,False,,internal_scan,0.41
1290,http://accounts5937.com/user/4545,2025-06-24,False,,external_api,0.42
1291,http://portal3529.com/auth,2025-05-09,False,,virustotal,0.31
1292,http://portal1200.info/user/923,2025-07-29,False,,internal_scan,0.44
1293,http://benign3447.com/login,2025-02-15,False,,external_api,0.41
1294,http://malicious1714.com/download/1351,2025-05-13,False,,internal_scan,0.54
1295,http://service2359.net/auth/5363,2026-01-08,False,,virustotal,0.05
1296,http://secure7115.info/download,2026-01-11,True,TrickBot,internal_scan,0.9
1297,http://accounts4199.org/login,2025-02-02,False,,internal_scan,0.26
1298,http://login935.info/download,2023-10-12,False,,virustotal,0.6
1299,http://login122.org/home,2025-06-10,False,,virustotal,0.3
1300,http://login4161.org/auth/1072,2024-07-21,False,,external_api,0.56
1301,http://service7977.info/home,2025-12-25,True,None,virustotal,0.66
1302,http://accounts5172.org/user,2025-11-06,False,,virustotal,0.15
1303,http://portal8554.info/update/7954,2024-07-09,False,,virustotal,0.05
1304,http://update7376.org/update/2291,2024-12-02,False,,internal_scan,0.54
1305,http://accounts8168.net/auth,2025-05-11,False,,external_api,0.52
1306,http://suspicious7254.info/reset,2025-12-21,False,,internal_scan,0.38
1307,http://benign9855.org/update,2026-01-08,False,,external_api,0.55
1308,http://secure9851.org/user,2024-08-25,False,,external_api,0.03
1309,http://benign4892.com/update,2024-06-19,False,,virustotal,0.3
1310,http://login5088.org/download,2025-02-25,False,,external_api,0.33
1311,http://portal345.org/auth,2025-01-08,False,,internal_scan,0.26
1312,http://update4624.org/download,2024-03-11,False,,virustotal,0.07
1313,http://accounts3994.info/login/5954,2024-01-25,True,TrickBot,external_api,0.67
1314,http://accounts2777.net/home,2025-11-27,False,,internal_scan,0.34
1315,http://login2166.com/reset,2024-01-25,False,,virustotal,0.08
1316,http://update7579.net/auth/2495,2025-04-10,False,,external_api,0.38
1317,http://suspicious9499.com/home,2025-04-04,False,,external_api,0.09
1318,http://login4527.com/auth/2388,2023-12-16,False,,internal_scan,0.41
1319,http://service622.info/update/2565,2024-06-23,False,,internal_scan,0.43
1320,http://portal7022.net/download/6453,2024-07-10,False,,internal_scan,0.28
1321,http://secure6518.net/reset,2024-09-04,False,,external_api,0.22
1322,http://secure2841.org/home,2024-06-08,False,,virustotal,0.52
1323,http://login3617.info/user,2024-08-05,False,,external_api,0.51
1324,http://secure8145.net/reset/566,2023-12-02,True,TrickBot,virustotal,0.87
1325,http://portal1973.org/home,2023-11-12,False,,virustotal,0.43
1326,http://malicious8407.info/secure,2026-03-14,False,,external_api,0.14
1327,http://update3589.net/login,2023-10-05,False,,virustotal,0.17
1328,http://service3249.org/login,2024-11-24,False,,virustotal,0.25
1329,http://login9478.info/update,2026-02-10,False,,internal_scan,0.08
1330,http://portal7302.info/auth,2024-06-01,False,,virustotal,0.58
1331,http://login2244.org/auth,2024-01-14,False,,external_api,0.55
1332,http://service9336.net/update,2023-09-15,False,,internal_scan,0.18
1333,http://malicious6253.info/login,2024-03-03,False,,internal_scan,0.36
1334,http://update1269.info/login/9403,2024-06-19,False,,internal_scan,0.34
1335,http://malicious8646.info/secure/2933,2025-11-19,False,,internal_scan,0.14
1336,http://malicious3854.info/auth,2024-07-18,True,TrickBot,external_api,0.97
1337,http://portal9318.net/login,2024-10-11,False,,virustotal,0.42
1338,http://secure1947.com/secure,2025-11-07,False,,virustotal,0.56
1339,http://service6512.com/login/184,2025-12-28,False,,internal_scan,0.1
1340,http://update6896.info/download,2024-04-27,False,,internal_scan,0.34
1341,http://secure1027.net/update/2298,2024-08-12,False,,virustotal,0.13
1342,http://update9336.info/user,2026-05-08,False,,virustotal,0.42
1343,http://accounts8543.com/update,2025-08-21,False,,external_api,0.41
1344,http://service5506.com/user,2026-03-28,False,,external_api,0.3
1345,http://service3684.net/reset/4894,2025-01-20,False,,virustotal,0.5
1346,http://suspicious1128.net/reset,2025-07-20,False,,external_api,0.59
1347,http://malicious58.org/auth,2024-07-28,False,,internal_scan,0.41
1348,http://accounts5077.info/update/3738,2024-03-17,True,Unknown,internal_scan,0.64
1349,http://secure2187.net/home,2025-06-19,False,,external_api,0.17
1350,http://update4010.net/update/1424,2026-05-14,False,,external_api,0.19
1351,http://login4131.com/login,2024-06-13,False,,virustotal,0.19
1352,http://malicious4300.com/reset,2024-03-18,False,,external_api,0.55
1353,http://login5086.com/login,2024-09-23,True,TrickBot,external_api,0.63
1354,http://login9214.info/reset,2024-06-15,False,,external_api,0.14
1355,http://login6631.info/home,2024-06-22,False,,internal_scan,0.45
1356,http://benign3380.com/login,2025-05-23,False,,virustotal,0.1
1357,http://benign7191.org/home,2024-01-24,False,,internal_scan,0.42
1358,http://malicious2839.info/download,2026-02-11,False,,external_api,0.34
1359,http://secure2237.info/user,2025-08-16,False,,internal_scan,0.08
1360,http://benign1612.org/reset,2024-09-18,False,,external_api,0.02
1361,http://secure9426.org/auth,2024-11-28,False,,internal_scan,0.18
1362,http://malicious2345.net/home/9935,2024-11-26,False,,internal_scan,0.54
1363,http://accounts803.org/download,2024-05-20,False,,external_api,0.35
1364,http://login9101.info/auth,2024-06-06,False,,internal_scan,0.38
1365,http://update7036.org/home,2023-10-11,False,,external_api,0.49
1366,http://secure5694.com/reset,2024-06-26,False,,virustotal,0.29
1367,http://update3727.net/login/5246,2025-11-06,False,,virustotal,0.19
1368,http://service58.org/user,2024-12-17,False,,external_api,0.2
1369,http://portal3432.net/home,2026-04-09,False,,internal_scan,0.18
1370,http://benign6063.org/auth,2023-10-09,False,,virustotal,0.55
1371,http://portal9639.net/download,2025-08-22,False,,internal_scan,0.5
1372,http://service6432.info/login,2026-02-14,False,,virustotal,0.42
1373,http://malicious4537.org/home,2025-04-29,True,Locky,internal_scan,0.53
1374,http://malicious8037.org/auth,2024-03-28,False,,external_api,0.1
1375,http://portal1539.net/home/5632,2025-07-12,False,,external_api,0.12
1376,http://malicious2324.net/user,2025-07-14,False,,virustotal,0.35
1377,http://accounts5283.com/home,2025-09-26,False,,internal_scan,0.41
1378,http://secure7374.info/home,2025-01-19,False,,virustotal,0.46
1379,http://accounts313.info/login,2025-06-29,True,None,virustotal,0.53
1380,http://portal4815.net/secure/4943,2025-07-18,False,,internal_scan,0.55
1381,http://secure5663.com/secure/1935,2026-04-08,False,,internal_scan,0.59
1382,http://portal3565.info/update/7413,2025-06-02,False,,internal_scan,0.51
1383,http://accounts4689.com/secure,2025-07-10,False,,external_api,0.5
1384,http://malicious9047.com/user/7912,2026-03-31,False,,internal_scan,0.38
1385,http://accounts8811.org/login/8873,2024-12-02,False,,internal_scan,0.07
1386,http://portal2803.net/login/1290,2023-09-29,False,,external_api,0.41
1387,http://accounts2595.org/login,2024-02-19,False,,external_api,0.33
1388,http://login4109.net/update/4283,2025-03-25,False,,internal_scan,0.12
1389,http://service3430.org/auth,2023-12-24,False,,virustotal,0.13
1390,http://accounts2059.net/login,2025-12-01,False,,external_api,0.28
1391,http://benign7391.com/user,2023-08-29,False,,internal_scan,0.18
1392,http://service4915.net/update,2025-06-01,False,,internal_scan,0.03
1393,http://update2539.org/reset/6888,2024-04-15,False,,internal_scan,0.24
1394,http://service2088.org/update,2024-06-04,False,,internal_scan,0.4
1395,http://suspicious2616.com/login,2023-12-08,False,,internal_scan,0.52
1396,http://suspicious6484.com/login/5769,2024-05-14,False,,external_api,0.38
1397,http://secure2530.com/download,2023-10-11,False,,virustotal,0.52
1398,http://service2374.net/user,2023-10-10,False,,external_api,0.54
1399,http://malicious9742.net/login,2026-01-29,False,,virustotal,0.32
1400,http://login1628.org/secure/7874,2024-07-04,False,,external_api,0.35
1401,http://benign2016.net/auth/3059,2026-01-26,False,,virustotal,0.54
1402,http://service8668.com/auth,2025-06-29,False,,internal_scan,0.14
1403,http://malicious2162.info/login,2025-05-02,False,,external_api,0.02
1404,http://login3625.com/home,2023-09-27,False,,virustotal,0.21
1405,http://suspicious9358.org/download,2025-06-05,False,,virustotal,0.26
1406,http://malicious3583.info/user/1392,2026-01-12,False,,external_api,0.17
1407,http://service7738.info/secure,2024-04-09,False,,internal_scan,0.32
1408,http://update6368.com/download,2024-12-03,False,,virustotal,0.28
1409,http://portal4101.info/secure,2025-08-29,False,,internal_scan,0.49
1410,http://benign422.info/secure/3060,2024-01-25,False,,internal_scan,0.39
1411,http://benign3108.org/login,2025-10-21,False,,internal_scan,0.21
1412,http://service6642.com/home,2024-10-21,False,,external_api,0.33
1413,http://malicious6160.org/auth/5377,2026-02-01,False,,virustotal,0.19
1414,http://secure2396.info/secure,2024-12-13,False,,virustotal,0.27
1415,http://login5308.com/reset,2023-11-13,False,,virustotal,0.5
1416,http://suspicious3818.net/user,2023-10-25,False,,internal_scan,0.12
1417,http://secure5439.com/user,2025-12-09,False,,external_api,0.03
1418,http://malicious834.info/download,2025-01-06,False,,virustotal,0.13
1419,http://login7298.com/secure/4074,2025-03-14,False,,internal_scan,0.03
1420,http://update3632.net/update,2024-01-21,False,,internal_scan,0.33
1421,http://login5443.net/update,2024-11-21,False,,internal_scan,0.1
1422,http://portal512.com/secure,2025-08-14,False,,internal_scan,0.1
1423,http://login5005.org/secure,2026-01-08,True,Locky,external_api,0.89
1424,http://portal8786.info/home,2023-12-05,True,Unknown,virustotal,0.66
1425,http://secure8485.org/home,2023-10-29,False,,internal_scan,0.14
1426,http://update8450.net/login/8812,2024-01-31,False,,external_api,0.39
1427,http://service4970.org/user/3025,2026-04-27,False,,virustotal,0.57
1428,http://accounts5136.com/download,2024-08-22,True,Unknown,internal_scan,0.85
1429,http://suspicious6842.com/update/9022,2024-04-07,False,,internal_scan,0.25
1430,http://update7820.com/update,2024-06-29,False,,external_api,0.44
1431,http://accounts460.com/login,2023-11-27,False,,internal_scan,0.54
1432,http://suspicious6618.info/reset/5577,2026-04-09,False,,external_api,0.28
1433,http://service4304.org/secure,2026-01-23,True,Emotet,virustotal,0.93
1434,http://update7546.net/download,2025-01-31,False,,external_api,0.55
1435,http://malicious2906.org/update/4544,2026-02-05,False,,virustotal,0.16
1436,http://malicious5673.com/download/2917,2026-03-18,True,Unknown,virustotal,0.54
1437,http://update8774.org/reset,2024-04-30,False,,external_api,0.07
1438,http://service8327.org/home/6797,2023-11-13,False,,external_api,0.52
1439,http://portal800.info/auth,2025-02-12,False,,internal_scan,0.41
1440,http://service2535.com/home,2025-03-13,False,,virustotal,0.21
1441,http://update7646.org/auth,2025-12-04,False,,virustotal,0.57
1442,http://benign2486.com/user,2023-09-13,False,,external_api,0.01
1443,http://suspicious568.net/user/8542,2025-12-31,False,,virustotal,0.25
1444,http://suspicious7351.com/login,2024-04-05,False,,internal_scan,0.44
1445,http://accounts3968.org/login,2024-02-14,False,,internal_scan,0.11
1446,http://portal7957.net/home,2025-10-31,False,,external_api,0.39
1447,http://suspicious3004.info/login,2024-08-10,False,,virustotal,0.55
1448,http://benign1882.org/auth,2025-05-28,False,,virustotal,0.48
1449,http://malicious4143.org/update/8723,2023-09-27,False,,internal_scan,0.19
1450,http://service5815.net/auth,2024-10-15,False,,virustotal,0.31
1451,http://suspicious1358.info/reset,2023-12-05,False,,virustotal,0.38
1452,http://portal4905.net/user,2024-10-08,False,,internal_scan,0.04
1453,http://portal217.com/home,2024-05-29,False,,internal_scan,0.2
1454,http://malicious3882.org/download/4364,2024-04-15,False,,internal_scan,0.11
1455,http://portal2432.net/login,2024-01-05,False,,virustotal,0.55
1456,http://suspicious2880.info/auth,2025-05-09,False,,virustotal,0.43
1457,http://update7414.net/secure,2025-11-03,False,,internal_scan,0.51
1458,http://update7184.com/auth,2025-09-02,False,,internal_scan,0.11
1459,http://secure8622.com/secure,2024-01-26,False,,internal_scan,0.38
1460,http://login2884.com/reset,2024-07-04,False,,virustotal,0.5
1461,http://portal1209.info/user/2483,2023-09-06,False,,internal_scan,0.17
1462,http://update9188.org/auth,2025-05-22,False,,external_api,0.38
1463,http://malicious4844.net/user,2023-12-05,False,,internal_scan,0.48
1464,http://portal4053.info/user,2024-08-11,False,,internal_scan,0.38
1465,http://login7528.net/download,2025-04-21,False,,internal_scan,0.48
1466,http://login5678.info/download/34,2025-12-10,False,,virustotal,0.17
1467,http://login6844.info/user/9314,2026-03-17,False,,internal_scan,0.01
1468,http://secure3137.info/secure,2025-07-03,False,,virustotal,0.55
1469,http://suspicious4504.info/reset/9882,2023-09-20,False,,internal_scan,0.17
1470,http://secure2930.net/user,2026-03-08,True,Emotet,external_api,0.98
1471,http://malicious7686.info/home,2025-05-22,False,,virustotal,0.58
1472,http://update6438.com/auth,2024-07-16,False,,virustotal,0.01
1473,http://service376.info/auth,2024-05-01,False,,internal_scan,0.33
1474,http://update8877.info/auth/9839,2023-12-12,False,,virustotal,0.08
1475,http://login6291.net/home,2024-11-05,False,,internal_scan,0.49
1476,http://malicious9922.net/secure/6034,2025-12-10,False,,internal_scan,0.01
1477,http://login7474.net/auth,2025-04-27,False,,internal_scan,0.47
1478,http://service7351.info/auth,2025-04-19,False,,virustotal,0.38
1479,http://update5996.info/user,2025-04-16,True,None,internal_scan,0.71
1480,http://portal1427.info/secure,2024-01-01,False,,virustotal,0.12
1481,http://service3796.org/user,2025-11-08,False,,internal_scan,0.1
1482,http://login2337.org/auth/8215,2024-09-17,False,,internal_scan,0.28
1483,http://accounts1182.info/home,2024-11-29,False,,internal_scan,0.24
1484,http://malicious7574.org/update,2023-12-17,False,,external_api,0.36
1485,http://malicious5894.org/home/9227,2023-11-02,False,,internal_scan,0.57
1486,http://secure8798.com/login/6775,2026-01-28,False,,virustotal,0.0
1487,http://login385.info/user,2024-06-12,True,Unknown,virustotal,0.62
1488,http://secure4991.info/update,2025-02-23,False,,internal_scan,0.32
1489,http://update365.org/auth/2549,2025-07-07,False,,internal_scan,0.23
1490,http://update3269.com/secure,2024-06-24,True,Locky,virustotal,0.64
1491,http://secure4618.net/user,2024-12-24,False,,virustotal,0.03
1492,http://secure1911.org/home,2024-12-21,False,,internal_scan,0.24
1493,http://suspicious9893.net/auth,2024-10-04,False,,external_api,0.09
1494,http://update6605.com/user/8450,2026-03-21,False,,internal_scan,0.04
1495,http://portal2195.org/login/5152,2024-11-23,False,,internal_scan,0.53
1496,http://suspicious8919.info/update,2025-08-08,False,,external_api,0.11
1497,http://portal822.com/secure,2025-04-11,False,,internal_scan,0.41
1498,http://portal6690.info/home/6084,2025-10-26,False,,virustotal,0.31
1499,http://update4978.net/reset/6591,2024-01-01,False,,virustotal,0.44
1500,http://update8907.org/update,2024-12-23,False,,internal_scan,0.57
1501,http://login9264.net/home/5173,2025-05-26,False,,internal_scan,0.34
1502,http://update3464.com/download,2024-04-17,False,,virustotal,0.07
1503,http://service5367.info/user,2024-11-17,False,,external_api,0.34
1504,http://portal1680.net/home,2023-08-30,False,,virustotal,0.15
1505,http://benign989.org/reset,2024-10-24,False,,external_api,0.54
1506,http://secure9761.org/user,2024-05-23,False,,external_api,0.16
1507,http://update982.net/user,2025-09-28,False,,external_api,0.58
1508,http://service3776.net/auth,2026-05-12,False,,internal_scan,0.02
1509,http://accounts1586.net/update,2025-11-16,False,,virustotal,0.56
1510,http://login3887.net/user,2024-11-04,False,,internal_scan,0.23
1511,http://service9866.com/download,2024-05-02,False,,external_api,0.51
1512,http://service7185.com/login/4637,2026-05-09,False,,external_api,0.31
1513,http://accounts7446.com/reset,2023-09-22,False,,external_api,0.56
1514,http://login3171.net/user/7466,2025-11-20,False,,internal_scan,0.09
1515,http://accounts3924.net/user,2024-05-15,False,,internal_scan,0.2
1516,http://malicious4787.com/reset,2024-03-28,False,,internal_scan,0.56
1517,http://portal3679.com/download,2023-09-11,False,,virustotal,0.25
1518,http://service7759.info/secure,2024-12-04,True,Unknown,virustotal,0.81
1519,http://accounts8522.net/reset,2024-09-08,False,,external_api,0.45
1520,http://malicious387.org/reset/3737,2025-06-26,False,,external_api,0.39
1521,http://update5707.com/user/3108,2024-07-02,False,,external_api,0.19
1522,http://update298.com/login/8612,2024-11-27,False,,external_api,0.11
1523,http://benign3315.com/user/3743,2025-10-28,False,,virustotal,0.22
1524,http://update9657.org/user,2025-06-16,False,,virustotal,0.13
1525,http://update7311.org/secure,2024-12-22,False,,external_api,0.48
1526,http://update4824.org/user/3209,2024-06-09,False,,external_api,0.55
1527,http://malicious5288.net/user,2026-01-22,False,,internal_scan,0.4
1528,http://suspicious6747.org/download/5156,2024-06-02,False,,internal_scan,0.11
1529,http://portal3651.org/secure,2024-08-16,False,,virustotal,0.33
1530,http://login7859.info/user,2025-10-21,False,,external_api,0.49
1531,http://secure8584.info/auth,2025-08-13,False,,external_api,0.59
1532,http://benign7587.net/auth,2024-10-02,False,,virustotal,0.43
1533,http://login7740.net/update,2023-09-28,False,,external_api,0.01
1534,http://suspicious2008.com/reset,2024-04-21,False,,external_api,0.0
1535,http://portal1155.net/login/8720,2025-09-06,False,,internal_scan,0.24
1536,http://portal9437.com/auth,2025-07-15,False,,internal_scan,0.39
1537,http://portal2364.net/auth,2024-04-12,False,,external_api,0.5
1538,http://portal3749.net/user/4375,2025-07-18,False,,virustotal,0.23
1539,http://benign4922.org/reset,2026-02-23,False,,virustotal,0.31
1540,http://update8092.info/reset/5798,2025-05-09,False,,virustotal,0.51
1541,http://benign3103.org/user/4137,2024-07-26,False,,external_api,0.37
1542,http://update7020.net/login/2467,2024-01-31,False,,external_api,0.48
1543,http://suspicious4185.info/home/6955,2024-04-28,False,,virustotal,0.49
1544,http://malicious3387.org/login,2023-09-12,False,,internal_scan,0.08
1545,http://login2921.net/update/7263,2024-03-10,False,,internal_scan,0.18
1546,http://accounts8800.info/auth/4087,2026-01-31,True,Emotet,internal_scan,0.88
1547,http://suspicious4283.org/login/8979,2024-12-10,False,,internal_scan,0.37
1548,http://portal3349.com/user,2024-09-21,False,,external_api,0.57
1549,http://login7815.org/home,2023-11-05,False,,virustotal,0.08
1550,http://login1515.com/home,2024-07-03,False,,virustotal,0.29
1551,http://malicious9826.info/update/8677,2025-10-31,False,,virustotal,0.34
1552,http://update9891.com/login,2025-09-24,False,,external_api,0.52
1553,http://update1483.com/home,2023-12-30,False,,virustotal,0.42
1554,http://portal8765.net/home,2025-01-11,False,,internal_scan,0.22
1555,http://login1121.com/secure,2025-12-09,True,Locky,external_api,0.65
1556,http://accounts1985.net/reset/1773,2025-01-06,False,,external_api,0.14
1557,http://portal1407.info/secure/8178,2025-08-26,False,,virustotal,0.06
1558,http://suspicious6296.com/home/8293,2024-12-20,False,,internal_scan,0.4
1559,http://accounts3514.net/user/339,2023-11-22,False,,external_api,0.27
1560,http://secure7852.com/home,2025-11-06,False,,virustotal,0.32
1561,http://malicious5338.net/login,2025-09-14,False,,virustotal,0.23
1562,http://update9331.net/login,2024-05-15,False,,internal_scan,0.35
1563,http://service3675.info/login,2024-07-27,False,,internal_scan,0.02
1564,http://service4725.net/download,2025-08-03,False,,internal_scan,0.32
1565,http://secure2716.info/download/6624,2025-06-04,False,,external_api,0.4
1566,http://login4708.org/secure/5910,2025-06-15,False,,external_api,0.35
1567,http://service901.net/update/7984,2024-03-27,False,,virustotal,0.16
1568,http://login4002.com/update,2023-11-24,False,,virustotal,0.27
1569,http://benign8153.com/auth,2024-02-20,False,,virustotal,0.54
1570,http://portal8498.info/update,2025-12-20,False,,internal_scan,0.25
1571,http://update4172.info/login,2024-03-04,False,,external_api,0.02
1572,http://suspicious9642.org/secure,2023-10-19,False,,external_api,0.35
1573,http://secure1236.org/reset,2025-03-16,False,,internal_scan,0.16
1574,http://accounts7088.net/update,2026-04-01,False,,internal_scan,0.07
1575,http://malicious2893.com/update/2290,2026-04-10,False,,internal_scan,0.13
1576,http://suspicious5301.org/download/4616,2024-03-16,False,,internal_scan,0.52
1577,http://update7330.info/auth/8580,2024-12-12,False,,virustotal,0.44
1578,http://update8873.org/download,2025-08-31,False,,virustotal,0.24
1579,http://update1316.org/login,2025-12-22,False,,external_api,0.22
1580,http://portal5554.com/download,2025-03-25,False,,internal_scan,0.57
1581,http://service408.com/download,2024-10-02,False,,virustotal,0.37
1582,http://malicious5458.com/update,2024-05-13,False,,internal_scan,0.18
1583,http://login2317.info/login,2024-04-15,False,,internal_scan,0.31
1584,http://malicious8880.com/reset,2026-01-10,False,,internal_scan,0.29
1585,http://secure2712.org/reset/1939,2025-12-28,False,,external_api,0.07
1586,http://portal5903.net/update,2025-09-02,False,,internal_scan,0.04
1587,http://malicious3900.info/home/7406,2025-01-11,False,,internal_scan,0.36
1588,http://accounts6169.com/home,2026-03-19,False,,internal_scan,0.24
1589,http://secure8193.com/auth,2023-11-10,False,,internal_scan,0.5
1590,http://login2529.info/secure,2025-05-14,False,,virustotal,0.21
1591,http://portal2407.info/secure,2025-09-17,True,TrickBot,internal_scan,0.72
1592,http://accounts6770.net/login/214,2025-08-17,False,,virustotal,0.2
1593,http://suspicious2181.org/download,2026-03-23,False,,external_api,0.0
1594,http://accounts8504.info/auth/6138,2023-10-18,False,,external_api,0.39
1595,http://login3485.net/login,2024-07-11,False,,internal_scan,0.22
1596,http://login6441.net/login,2024-11-05,False,,internal_scan,0.15
1597,http://malicious2126.org/download/4410,2026-03-13,False,,virustotal,0.24
1598,http://accounts8495.info/reset/222,2024-04-05,False,,virustotal,0.55
1599,http://service1045.info/login/1717,2024-05-23,False,,virustotal,0.5
1600,http://portal5592.com/update,2025-12-08,False,,virustotal,0.39
1601,http://benign4161.info/home/9911,2023-11-11,False,,virustotal,0.26
1602,http://secure1713.net/download,2025-05-10,False,,virustotal,0.13
1603,http://malicious1620.net/reset,2026-01-18,False,,external_api,0.31
1604,http://secure793.info/secure,2026-01-07,False,,external_api,0.52
1605,http://service2003.org/secure,2025-07-26,False,,virustotal,0.33
1606,http://benign2623.info/auth,2025-01-30,False,,external_api,0.41
1607,http://update756.org/download,2025-06-30,False,,virustotal,0.47
1608,http://suspicious2436.net/login,2025-03-29,False,,internal_scan,0.6
1609,http://service1960.net/update,2025-02-10,False,,virustotal,0.45
1610,http://login8376.org/home/6314,2025-01-28,False,,external_api,0.27
1611,http://login6498.com/login,2025-07-17,False,,external_api,0.16
1612,http://portal6051.info/auth,2025-03-31,True,Emotet,external_api,0.72
1613,http://suspicious2343.net/secure/1270,2024-01-01,False,,internal_scan,0.53
1614,http://malicious1848.net/home,2025-03-26,False,,internal_scan,0.31
1615,http://malicious2298.info/auth,2025-06-19,False,,virustotal,0.28
1616,http://accounts9387.org/home/8870,2025-08-27,False,,internal_scan,0.07
1617,http://benign724.info/download,2024-04-26,False,,external_api,0.05
1618,http://login8358.net/download/4403,2025-11-14,False,,internal_scan,0.22
1619,http://accounts3864.org/update,2024-11-21,False,,virustotal,0.52
1620,http://portal439.org/auth/3947,2023-12-19,False,,internal_scan,0.07
1621,http://service7098.org/user,2025-07-17,False,,external_api,0.41
1622,http://suspicious624.org/secure,2025-10-31,False,,virustotal,0.04
1623,http://login7862.net/login/6467,2026-01-22,False,,internal_scan,0.16
1624,http://secure629.org/auth/3096,2026-03-09,False,,internal_scan,0.12
1625,http://secure6150.net/user,2025-12-13,False,,external_api,0.01
1626,http://service8723.com/reset,2025-08-13,False,,internal_scan,0.0
1627,http://benign2465.org/user,2024-08-08,False,,external_api,0.41
1628,http://secure1631.info/update,2025-11-21,False,,external_api,0.48
1629,http://login2082.net/reset/4357,2025-11-22,False,,virustotal,0.57
1630,http://portal9529.org/login,2024-10-10,False,,external_api,0.49
1631,http://service186.info/auth,2024-12-31,False,,external_api,0.47
1632,http://accounts6017.info/update,2024-06-19,False,,external_api,0.03
1633,http://benign3821.net/reset,2024-06-28,False,,virustotal,0.19
1634,http://portal6673.org/secure,2026-04-01,False,,external_api,0.58
1635,http://malicious8264.net/user,2026-01-04,False,,virustotal,0.19
1636,http://malicious8593.info/secure/9734,2024-06-18,True,TrickBot,external_api,0.67
1637,http://malicious2383.org/download,2023-12-30,False,,internal_scan,0.44
1638,http://update642.org/user,2024-03-10,False,,virustotal,0.23
1639,http://service3141.net/reset/6232,2025-02-14,False,,external_api,0.13
1640,http://portal649.com/update,2025-05-01,False,,internal_scan,0.57
1641,http://accounts7666.com/reset,2024-08-13,True,Emotet,internal_scan,0.6
1642,http://portal3474.com/login/4976,2023-11-23,False,,internal_scan,0.25
1643,http://malicious171.info/login/2575,2026-01-17,False,,external_api,0.02
1644,http://portal591.com/home,2025-09-27,False,,internal_scan,0.45
1645,http://service84.info/download,2024-09-11,False,,virustotal,0.22
1646,http://suspicious8358.net/home/9749,2024-12-16,False,,virustotal,0.37
1647,http://benign9235.net/auth,2025-10-22,False,,virustotal,0.22
1648,http://malicious5016.net/reset/5924,2024-07-22,False,,virustotal,0.22
1649,http://suspicious5157.net/auth/1629,2026-05-11,False,,virustotal,0.08
1650,http://malicious3758.info/user,2025-12-11,False,,external_api,0.32
1651,http://benign7717.info/home/3678,2024-11-14,True,Unknown,external_api,0.92
1652,http://secure221.net/user,2025-03-06,False,,virustotal,0.31
1653,http://service5595.com/user,2025-11-05,False,,external_api,0.06
1654,http://portal3524.net/home/8511,2023-11-25,False,,internal_scan,0.18
1655,http://accounts8054.org/secure,2025-08-20,False,,virustotal,0.27
1656,http://benign7685.net/download/7038,2025-08-15,False,,external_api,0.5
1657,http://portal5893.info/reset/5024,2025-06-09,False,,external_api,0.26
1658,http://suspicious999.com/reset,2025-10-21,False,,virustotal,0.45
1659,http://accounts3105.net/auth,2025-01-03,False,,internal_scan,0.52
1660,http://login5387.com/auth,2024-06-19,False,,internal_scan,0.06
1661,http://accounts830.org/update,2024-12-25,False,,external_api,0.56
1662,http://malicious7763.org/update,2024-02-29,False,,virustotal,0.22
1663,http://malicious9282.info/download,2025-04-08,False,,internal_scan,0.59
1664,http://malicious3179.net/auth/8715,2024-06-20,False,,external_api,0.37
1665,http://secure9696.org/update,2024-09-07,True,None,external_api,0.63
1666,http://update2542.org/update/792,2026-01-01,False,,external_api,0.57
1667,http://accounts940.net/secure/2343,2024-02-15,False,,external_api,0.17
1668,http://login4897.com/update/5511,2024-06-13,False,,external_api,0.06
1669,http://portal6043.info/home,2024-07-15,False,,virustotal,0.41
1670,http://secure1402.org/update,2026-04-20,False,,external_api,0.07
1671,http://benign2068.info/secure,2024-02-22,False,,external_api,0.3
1672,http://suspicious6667.net/download,2024-11-11,False,,external_api,0.22
1673,http://accounts1931.org/user/3015,2026-04-11,False,,internal_scan,0.16
1674,http://accounts83.net/reset,2025-09-11,False,,external_api,0.24
1675,http://secure9873.com/home/796,2025-09-25,True,TrickBot,external_api,0.78
1676,http://service4376.org/login,2024-05-05,True,TrickBot,virustotal,0.7
1677,http://suspicious7030.net/auth,2024-12-03,True,Emotet,internal_scan,0.83
1678,http://update7207.com/update,2026-01-14,False,,virustotal,0.56
1679,http://service2285.info/user,2025-11-17,False,,virustotal,0.11
